Paper title,Paper link,Year of publishing,Number of citations,Keywords,Relevant for study,Duplicate,Reviewer,Applicable/Non Applicable,Reason for choosing/ not choosing the research paper
The art of latency hiding in modern database engines,https://dl.acm.org/doi/abs/10.14778/3632093.3632117,2023.0,13,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Hybrid Transactional/Analytical Graph Processing in Modern Memory Hierarchies,https://link.springer.com/chapter/10.1007/978-3-031-74097-8_4,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Rocksdb: Evolution of development priorities in a key-value store serving large-scale applications,https://dl.acm.org/doi/abs/10.1145/3483840,2021.0,129,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
[CITATION] Adaptive Storage Structures,,2023.0,1,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Data management on non-volatile memory: a perspective,https://link.springer.com/article/10.1007/s13222-018-0301-1,2018.0,17,"""Optane"" ""Storage+Engine""",No,duplicate,,,
Reaping the performance of fast {NVM} storage with {uDepot},https://www.usenix.org/conference/fast19/presentation/kourtis,2019.0,84,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
"The past, present and future of indexing on persistent memory",https://dl.acm.org/doi/abs/10.14778/3554821.3554897,2022.0,16,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Cascade lake: Next generation intel xeon scalable processor,https://ieeexplore.ieee.org/abstract/document/8641463/,2019.0,97,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Enabling Efficient NVM-Based Text Analytics without Decompression,https://ieeexplore.ieee.org/abstract/document/10597868/,2024.0,1,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Exploring the Asynchrony of Slow Memory Filesystem with EasyIO,https://dl.acm.org/doi/abs/10.1145/3627703.3629586,2024.0,2,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
"Tiered Storage in Modern Key-Value Stores: Performance, Storage-Efficiency, and Cost-Efficiency Considerations",https://ieeexplore.ieee.org/abstract/document/10488241/,2024.0,3,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Towards an adaptable systems architecture for memory tiering at warehouse-scale,https://dl.acm.org/doi/abs/10.1145/3582016.3582031,2023.0,57,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Krypton: Real-Time Serving and Analytical SQL Engine at ByteDance,https://dl.acm.org/doi/abs/10.14778/3611540.3611545,2023.0,1,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Filesystem fragmentation on modern storage systems,https://dl.acm.org/doi/abs/10.1145/3611386,2023.0,6,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
A NUMA-aware Key-Value Store for Hybrid Memory Architecture,https://ieeexplore.ieee.org/abstract/document/9798134/,2022.0,2,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
{ADOC}: Automatically Harmonizing Dataflow Between Components in {Log-Structured}{Key-Value} Stores for Improved Performance,https://www.usenix.org/conference/fast23/presentation/yu,2023.0,24,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Evaluating DAOS Storage on ARM64 Clients,https://dl.acm.org/doi/abs/10.1145/3581576.3581616,2023.0,3,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
NVLSM: Virtual Split Compaction on Non-volatile Memory in LSM-Tree KV Stores,https://books.google.com/books?hl=en&lr=&id=4eaLEAAAQBAJ&oi=fnd&pg=PA97&dq=%27optane%27+%2B+%27storage+engine%27&ots=N_CvLimkHh&sig=NaZ8fS7Gk8Huzi8_ZYS062xQrBQ,2022.0,0,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
From flash to 3D XPoint: Performance bottlenecks and potentials in RocksDB with storage evolution,https://ieeexplore.ieee.org/abstract/document/9238622/,2020.0,14,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Intel Optane Data Center Persistent Memory,https://ieeexplore.ieee.org/abstract/document/8875668/,,0,"""Optane"" ""Storage+Engine""",No,duplicate,,,
Storage Acceleration,https://www.taylorfrancis.com/chapters/edit/10.1201/9780429353512-19/storage-acceleration-ziye-yang-heqing-zhu,2020.0,0,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
"Plor: General transactions with predictable, low tail latency",https://dl.acm.org/doi/abs/10.1145/3514221.3517879,2022.0,24,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
NVLSM: Virtual Split Compaction on Non-volatile Memory in LSM-Tree KV Stores,https://link.springer.com/chapter/10.1007/978-3-031-17548-0_9,2022.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Redesigning high-performance lsm-based key-value stores with persistent cpu caches,https://ieeexplore.ieee.org/abstract/document/10184574/,2023.0,10,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Hybrid Transactional/Analytical Graph Processing in Modern Memory,https://books.google.com/books?hl=en&lr=&id=AY1BEQAAQBAJ&oi=fnd&pg=PA90&dq=%27optane%27+%2B+%27storage+engine%27&ots=N8x2T1rdta&sig=umPCJsKkxjqAa9J-tSGokMT5eJw,,0,"""Optane"" ""Storage+Engine""",No,duplicate,,,
A parametric I/O model for modern storage devices,https://dl.acm.org/doi/abs/10.1145/3465998.3466003,2021.0,29,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Prism: Optimizing key-value store for modern heterogeneous storage devices,https://dl.acm.org/doi/abs/10.1145/3575693.3575722,2023.0,22,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
DAOS as HPC Storage: Exploring Interfaces,https://ieeexplore.ieee.org/abstract/document/10321870/,2023.0,4,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Efficient Data Management with a Flexible Address Space,https://arxiv.org/abs/2011.01024,2011.0,0,"""Optane"" ""Storage+Engine""",No,not duplicate,,,
IObrain: An Intelligent Lightweight I/O Recommendation System based on Decision Tree,https://ieeexplore.ieee.org/abstract/document/9763718/,2021.0,1,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
"Past, present and future of computational storage: A survey",https://arxiv.org/abs/2112.09691,2021.0,10,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
SkipLSM: Fast Retrieval of Hot Key-Value Pairs on LSM Tree,https://dl.acm.org/doi/abs/10.1145/3672608.3707715,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
AutoPersist: an easy-to-use Java NVM framework based on reachability,https://dl.acm.org/doi/abs/10.1145/3314221.3314608,2019.0,56,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Turbohash: A hash table for key-value store on persistent memory,https://dl.acm.org/doi/abs/10.1145/3579370.3594766,2023.0,6,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
An architecture for memory centric active storage (MCAS),https://arxiv.org/abs/2103.00007,2021.0,8,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
When caching systems meet emerging storage devices: A case study,https://dl.acm.org/doi/abs/10.1145/3599691.3603413,2023.0,3,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Halo: A hybrid PMem-DRAM persistent hash index with fast recovery,https://dl.acm.org/doi/abs/10.1145/3514221.3517884,2022.0,37,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Optimizing B+-tree for hybrid memory with in-node hotspot cache and eADR awareness,https://link.springer.com/article/10.1007/s11704-023-3344-x,2024.0,4,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Scaling Beyond DRAM Without Compromising Performance,https://link.springer.com/chapter/10.1007/978-3-031-74097-8_6,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Processing in storage class memory,https://www.usenix.org/conference/hotstorage20/presentation/nider,2020.0,18,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Processing Persistent Data in Place,https://www.usenix.org/publications/loginonline/processing-persistent-data-place,,0,"""Optane"" ""Storage+Engine""",No,not duplicate,,,
Zen: A high-throughput log-free OLTP engine for non-volatile main memory,https://dl.acm.org/doi/abs/10.14778/3446095.3446105,2021.0,36,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Optimizing storage performance with calibrated interrupts,https://dl.acm.org/doi/abs/10.1145/3505139,2022.0,31,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Characterizing the Performance of Intel Optane Persistent Memory,https://ranger.uta.edu/~sjiang/pubs/papers/xiang22-Pmem.pdf,2022.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
"Dissecting, designing, and optimizing LSM-based data stores",https://dl.acm.org/doi/abs/10.1145/3514221.3522563,2022.0,27,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
[C] Viper: An efficient hybrid PMem-DRAM key-value store,,2021.0,103,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
A High-Performance Persistent Memory Key-Value Store with Near-Memory Compute,https://arxiv.org/abs/2104.06225,2021.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Th-dpms: Design and implementation of an rdma-enabled distributed persistent memory storage system,https://dl.acm.org/doi/abs/10.1145/3412852,2020.0,24,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Persistent memory disaggregation for cloud-native relational databases,https://dl.acm.org/doi/abs/10.1145/3582016.3582055,2023.0,17,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Optimizing memory-mapped {I/O} for fast storage devices,https://www.usenix.org/conference/atc20/presentation/papagiannis,2020.0,63,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Kvell: the design and implementation of a fast persistent key-value store,https://dl.acm.org/doi/abs/10.1145/3341301.3359628,2019.0,187,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
JIT happens: Transactional Graph Processing in Persistent Memory meets Just-In-Time Compilation.,https://www.academia.edu/download/80795384/p67.pdf,2021.0,18,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Pacman: An efficient compaction approach for {Log-Structured}{Key-Value} store on persistent memory,https://www.usenix.org/conference/atc22/presentation/wang-jing,2022.0,34,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Flatlsm: write-optimized lsm-tree for pm-based kv stores,https://dl.acm.org/doi/abs/10.1145/3579855,2023.0,7,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
CINDA: Using Cache-Coherent Interconnects for Accelerating Databases by Enabling Near-Data Processing of Update Transactions,https://ieeexplore.ieee.org/abstract/document/10949789/,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
An NVM SSD-optimized query processing framework,https://dl.acm.org/doi/abs/10.1145/3340531.3412010,2020.0,4,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Achieving {Wire-Latency} Storage Systems by Exploiting Hardware {ACKs},https://www.usenix.org/conference/nsdi25/presentation/wang-qing,2025.0,0,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Architecting Heterogeneous Memory Systems with DRAM Technology Only: A Case Study on Relational Database,https://ieeexplore.ieee.org/abstract/document/9307020/,2020.0,1,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Zen+: a robust NUMA-aware OLTP engine optimized for non-volatile main memory,https://link.springer.com/article/10.1007/s00778-022-00737-1,2023.0,8,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Evaluating Persistent Memory Range Indexes: Part Two [Extended Version],https://arxiv.org/abs/2201.13047,2022.0,1,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Boosting write performance of KV stores: An NVM-enabled storage collaboration approach,https://ieeexplore.ieee.org/abstract/document/10597679/,2024.0,3,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Hemem: Scalable tiered memory management for big data applications and real nvm,https://dl.acm.org/doi/abs/10.1145/3477132.3483550,2021.0,131,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
A quantitative evaluation of persistent memory hash indexes,https://link.springer.com/article/10.1007/s00778-023-00812-1,2024.0,3,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Scalable persistent memory file system with {Kernel-Userspace} collaboration,https://www.usenix.org/conference/fast21/presentation/chen-youmin,2021.0,75,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
NVM: Is it not very meaningful for databases?,https://www.research-collection.ethz.ch/handle/20.500.11850/630556,2023.0,7,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
NVMulator: A configurable open-source non-volatile memory emulator for FPGAs,https://link.springer.com/chapter/10.1007/978-3-031-42921-7_3,2023.0,2,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
"Real-time analytics, hybrid transactional/analytical processing, in-memory data management, and non-volatile memory",https://ieeexplore.ieee.org/abstract/document/9394173/,2020.0,4,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
The storage hierarchy is not a hierarchy: Optimizing caching on modern storage devices with orthus,https://www.usenix.org/conference/fast21/presentation/wu-kan,2021.0,69,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
uTree: a persistent B+-tree with low tail latency,https://dl.acm.org/doi/abs/10.14778/3407790.3407850,2020.0,88,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Hybrid data layouts for tiered HTAP databases with pareto-optimal data placements,https://ieeexplore.ieee.org/abstract/document/8509249/,2018.0,33,"""Optane"" ""Storage+Engine""",No,duplicate,,,
PetPS: supporting huge embedding models with persistent memory,https://dl.acm.org/doi/abs/10.14778/3579075.3579077,2023.0,9,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Three-level Compact Caching for Search Engines Based on Solid State Drives,https://ieeexplore.ieee.org/abstract/document/9781024/,2021.0,1,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Revisiting active object stores: Bringing data locality to the limit with NVM,https://www.sciencedirect.com/science/article/pii/S0167739X21004210,2022.0,3,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Enhancing Metadata Transfer Efficiency: Unlocking the Potential of DAOS in the ADIOS context,https://dl.acm.org/doi/abs/10.1145/3624062.3624193,2023.0,3,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
"Dstore: A fast, tailless, and quiescent-free object store for pmem",https://dl.acm.org/doi/abs/10.1145/3431379.3460649,2021.0,3,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Boss: Bandwidth-optimized search accelerator for storage-class memory,https://ieeexplore.ieee.org/abstract/document/9499890/,2021.0,4,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
HeuristicDB: a hybrid storage database system using a non-volatile memory block device,https://dl.acm.org/doi/abs/10.1145/3456727.3463774,2021.0,8,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
QuickCheck: Using speculation to reduce the overhead of checks in nvm frameworks,https://dl.acm.org/doi/abs/10.1145/3313808.3313822,2019.0,11,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Plush: A write-optimized persistent log-structured hash-table,https://dl.acm.org/doi/abs/10.14778/3551793.3551839,2022.0,27,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Optimizing databases by learning hidden parameters of solid state drives,https://dl.acm.org/doi/abs/10.14778/3372716.3372724,2019.0,13,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Efficient Caching For Non-Volatile Memory-Backed Search Indices,https://shbakram.github.io/assets/papers/honors-thesis-kilrain.pdf,2022.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
A fast and flexible hardware-based virtualization mechanism for computational storage devices,https://www.usenix.org/conference/atc21/presentation/kwon,2021.0,17,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
4.6 Non-volatile Memory in Database Systems,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume11/issue06/21283/DagRep.11.6.38/DagRep.11.6.38.pdf#page=13,,0,"""Optane"" ""Storage+Engine""",No,duplicate,,,
LiveGraph: A transactional graph storage system with purely sequential adjacency list scans,https://arxiv.org/abs/1910.05773,2019.0,94,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Performance benefits of Intel (R) OptaneTM DC persistent memory for the parallel processing of large neuroimaging data,https://arxiv.org/abs/1912.11794,1912.0,0,"""Optane"" ""Storage+Engine""",No,duplicate,,,
Enabling low tail latency on multicore key-value stores,https://dl.acm.org/doi/abs/10.14778/3384345.3384356,2020.0,39,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Unification of Temporary Storage in the {NodeKernel} Architecture,https://www.usenix.org/conference/atc19/presentation/stuedi,2019.0,40,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
SPIRIT: Scalable and Persistent In-Memory Indices for Real-Time Search,https://shbakram.github.io/assets/papers/tacoSPIRITfinal2024.pdf,2024.0,0,"""Optane"" ""Storage+Engine""",Yes,duplicate,,,
Evaluation of intel memory drive technology performance for scientific applications,https://dl.acm.org/doi/abs/10.1145/3286475.3286479,2018.0,7,"""Optane"" ""Storage+Engine""",No,duplicate,,,
{MDev-NVMe}: A {NVMe} storage virtualization solution with mediated {Pass-Through},https://www.usenix.org/conference/atc18/presentation/peng,2018.0,70,"""Optane"" ""Storage+Engine""",No,duplicate,,,
PMSort: An adaptive sorting engine for persistent memory,https://www.sciencedirect.com/science/article/pii/S1383762121001922,2021.0,6,"""Optane"" ""Storage+Engine""",Yes,not duplicate,,,
Early Experience of Utilizing Persistent Memory for Database Bulk Loading,http://157.82.157.21/new/uploads/publication_file/file/981/FAST_22_WiP_PM_for_Bulkload.pdf,,0,"""Optane"" ""Storage+Engine""",No,duplicate,,,
